Filename,CommitSHA,Author,Date
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,2451f96910adb976392c74b42e9fca40b842c60b,Scott Alexander-Bown,2015-06-19T17:20:07Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,fdb18e5e2e15c0a7a5cb5ab6d95a569e702c3253,Scott Alexander-Bown,2015-06-19T17:21:37Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,bb1d88bbf5565c9836759be9d9b04ffe62ff4e8b,Matthew Rollings,2015-06-26T14:32:45Z
app/src/main/java/com/scottyab/rootchecker/Const.java,bb1d88bbf5565c9836759be9d9b04ffe62ff4e8b,Matthew Rollings,2015-06-26T14:32:45Z
app/src/main/java/com/scottyab/rootchecker/MainActivity.java,bb1d88bbf5565c9836759be9d9b04ffe62ff4e8b,Matthew Rollings,2015-06-26T14:32:45Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,bd5268a74beb21f2a98c3f59ea717dcd35680349,Matthew Rollings,2015-06-26T14:41:45Z
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
rootbeerlib/jni/toolChecker.cpp,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
rootbeerlib/jni/toolChecker.h,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/java/com/scottyab/rootchecker/RootCheck.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
app/src/main/java/com/scottyab/rootchecker/Const.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,Scott Alexander-Bown,2015-06-26T15:50:40Z
